player1_id,player2_id,total_matches,p1_wins,p2_wins,p1_win_pct,p2_win_pct,player1_name,player2_name
103285,103857,1,1,1,1.0,1.0,Radek Stepanek,Igor Kunitsyn
103285,103868,1,1,1,1.0,1.0,Radek Stepanek,Ivan Navarro
103285,103888,5,4,1,0.8,0.2,Radek Stepanek,Mardy Fish
103285,103898,6,2,4,0.3333333333333333,0.6666666666666666,Radek Stepanek,Julien Benneteau
103285,103900,3,1,2,0.3333333333333333,0.6666666666666666,Radek Stepanek,David Nalbandian
103285,103908,6,3,3,0.5,0.5,Radek Stepanek,Paul Henri Mathieu
103285,103917,2,2,2,1.0,1.0,Radek Stepanek,Nicolas Mahut
103285,103967,1,1,1,1.0,1.0,Radek Stepanek,Michael Lammer
103285,103970,11,3,8,0.2727272727272727,0.7272727272727273,Radek Stepanek,David Ferrer
103285,103971,1,1,1,1.0,1.0,Radek Stepanek,Karol Beck
103285,103990,7,5,2,0.7142857142857143,0.2857142857142857,Radek Stepanek,Tommy Robredo
103285,103997,1,1,1,1.0,1.0,Radek Stepanek,Lukasz Kubot
103285,104022,8,4,4,0.5,0.5,Radek Stepanek,Mikhail Youzhny
103285,104035,3,3,3,1.0,1.0,Radek Stepanek,Bobby Reynolds
103285,104053,8,7,7,0.875,0.875,Radek Stepanek,Andy Roddick
103285,104068,3,1,2,0.3333333333333333,0.6666666666666666,Radek Stepanek,Robby Ginepri
103285,104076,2,2,2,1.0,1.0,Radek Stepanek,Jose Acasuso
103285,104098,4,2,2,0.5,0.5,Radek Stepanek,Dmitry Tursunov
103285,104122,1,1,1,1.0,1.0,Radek Stepanek,Carlos Berlocq
103285,104154,1,1,1,1.0,1.0,Radek Stepanek,Paul Capdeville
103285,104160,1,1,1,1.0,1.0,Radek Stepanek,Lukas Dlouhy
103285,104166,1,1,1,1.0,1.0,Radek Stepanek,Alex Bogomolov Jr
103285,104167,1,1,1,1.0,1.0,Radek Stepanek,Todd Widom
103285,104180,1,1,1,1.0,1.0,Radek Stepanek,Gilles Muller
103285,104198,3,2,2,0.6666666666666666,0.6666666666666666,Radek Stepanek,Guillermo Garcia Lopez
103285,104214,3,2,2,0.6666666666666666,0.6666666666666666,Radek Stepanek,Igor Andreev
103285,104229,3,2,1,0.6666666666666666,0.3333333333333333,Radek Stepanek,Yen Hsun Lu
103285,104250,1,1,1,1.0,1.0,Radek Stepanek,Prakash Amritraj
103285,104252,4,3,3,0.75,0.75,Radek Stepanek,Florian Mayer
103285,104259,8,6,2,0.75,0.25,Radek Stepanek,Philipp Kohlschreiber
103285,104268,3,3,3,1.0,1.0,Radek Stepanek,Alejandro Falla
103285,104269,7,4,4,0.5714285714285714,0.5714285714285714,Radek Stepanek,Fernando Verdasco
103285,104273,3,1,2,0.3333333333333333,0.6666666666666666,Radek Stepanek,Edouard Roger Vasselin
103285,104291,1,1,1,1.0,1.0,Radek Stepanek,Malek Jaziri
103285,104312,6,4,2,0.6666666666666666,0.3333333333333333,Radek Stepanek,Andreas Seppi
103285,104327,3,2,2,0.6666666666666666,0.6666666666666666,Radek Stepanek,Steve Darcis
103285,104332,1,1,1,1.0,1.0,Radek Stepanek,Philipp Petzschner
103285,104338,7,5,5,0.7142857142857143,0.7142857142857143,Radek Stepanek,Juan Monaco
103285,104339,1,1,1,1.0,1.0,Radek Stepanek,Mario Ancic
103285,104371,1,1,1,1.0,1.0,Radek Stepanek,Ivo Minar
103285,104372,1,1,1,1.0,1.0,Radek Stepanek,Alex Bogdanovic
103285,104386,4,3,3,0.75,0.75,Radek Stepanek,Janko Tipsarevic
103285,104415,1,1,1,1.0,1.0,Radek Stepanek,Colin Fleming
103285,104417,7,5,5,0.7142857142857143,0.7142857142857143,Radek Stepanek,Robin Soderling
103285,104424,1,1,1,1.0,1.0,Radek Stepanek,Go Soeda
103285,104433,1,1,1,1.0,1.0,Radek Stepanek,Frank Dancevic
103285,104460,1,1,1,1.0,1.0,Radek Stepanek,Dustin Brown
103285,104468,4,2,2,0.5,0.5,Radek Stepanek,Gilles Simon
103285,104471,1,1,1,1.0,1.0,Radek Stepanek,Ivan Dodig
103285,104494,1,1,1,1.0,1.0,Radek Stepanek,Adrian Ungur
103285,104500,1,1,1,1.0,1.0,Radek Stepanek,Somdev Devvarman
103285,104515,1,1,1,1.0,1.0,Radek Stepanek,Mathieu Montcourt
103285,104523,1,1,1,1.0,1.0,Radek Stepanek,Frederico Gil
103285,104527,7,4,3,0.5714285714285714,0.42857142857142855,Radek Stepanek,Stan Wawrinka
103285,104534,2,1,1,0.5,0.5,Radek Stepanek,Dudi Sela
103285,104542,4,3,3,0.75,0.75,Radek Stepanek,Jo-Wilfried Tsonga
103285,104545,5,3,2,0.6,0.4,Radek Stepanek,John Isner
103285,104548,1,1,1,1.0,1.0,Radek Stepanek,Brian Baker
103285,104559,1,1,1,1.0,1.0,Radek Stepanek,Teymuraz Gabashvili
103285,104571,5,3,3,0.6,0.6,Radek Stepanek,Marcos Baghdatis
103285,104589,4,1,3,0.25,0.75,Radek Stepanek,Chris Guccione
103285,104593,1,1,1,1.0,1.0,Radek Stepanek,Daniel Gimeno Traver
103285,104594,1,1,1,1.0,1.0,Radek Stepanek,Marinko Matosevic
103285,104597,5,4,4,0.8,0.8,Radek Stepanek,Nicolas Almagro
103285,104607,4,3,3,0.75,0.75,Radek Stepanek,Tomas Berdych
103285,104620,1,1,1,1.0,1.0,Radek Stepanek,Simone Bolelli
103285,104639,2,2,2,1.0,1.0,Radek Stepanek,Wayne Odesnik
103285,104655,3,2,2,0.6666666666666666,0.6666666666666666,Radek Stepanek,Pablo Cuevas
103285,104660,1,1,1,1.0,1.0,Radek Stepanek,Sergiy Stakhovsky
103285,104665,1,1,1,1.0,1.0,Radek Stepanek,Pablo Andujar
103285,104676,2,2,2,1.0,1.0,Radek Stepanek,Andreas Beck
103285,104678,9,5,4,0.5555555555555556,0.4444444444444444,Radek Stepanek,Viktor Troicki
103285,104724,1,1,1,1.0,1.0,Radek Stepanek,Eduardo Schwank
103285,104731,3,2,2,0.6666666666666666,0.6666666666666666,Radek Stepanek,Kevin Anderson
103285,104735,1,1,1,1.0,1.0,Radek Stepanek,Tobias Kamke
103285,104736,1,1,1,1.0,1.0,Radek Stepanek,Farrukh Dustov
103285,104745,7,7,7,1.0,1.0,Radek Stepanek,Rafael Nadal
103285,104755,4,3,3,0.75,0.75,Radek Stepanek,Richard Gasquet
103285,104770,1,1,1,1.0,1.0,Radek Stepanek,Martin Fischer
103285,104792,9,6,6,0.6666666666666666,0.6666666666666666,Radek Stepanek,Gael Monfils
103285,104797,2,2,2,1.0,1.0,Radek Stepanek,Denis Istomin
103285,104871,1,1,1,1.0,1.0,Radek Stepanek,Jeremy Chardy
103285,104882,1,1,1,1.0,1.0,Radek Stepanek,Blaz Kavcic
103285,104897,1,1,1,1.0,1.0,Radek Stepanek,Matthias Bachinger
103285,104898,1,1,1,1.0,1.0,Radek Stepanek,Robin Haase
103285,104918,9,7,7,0.7777777777777778,0.7777777777777778,Radek Stepanek,Andy Murray
103285,104919,2,1,1,0.5,0.5,Radek Stepanek,Leonardo Mayer
103285,104925,14,13,13,0.9285714285714286,0.9285714285714286,Radek Stepanek,Novak Djokovic
103285,104926,4,2,2,0.5,0.5,Radek Stepanek,Fabio Fognini
103285,104947,1,1,1,1.0,1.0,Radek Stepanek,Marsel Ilhan
103285,104976,1,1,1,1.0,1.0,Radek Stepanek,Ryan Sweeting
103285,104978,2,1,1,0.5,0.5,Radek Stepanek,Daniel Brands
103285,104979,3,1,2,0.3333333333333333,0.6666666666666666,Radek Stepanek,Andrey Golubev
103285,105023,3,2,1,0.6666666666666666,0.3333333333333333,Radek Stepanek,Sam Querrey
103285,105028,1,1,1,1.0,1.0,Radek Stepanek,Jesse Levine
103285,105032,2,2,2,1.0,1.0,Radek Stepanek,Sam Groth
103285,105041,1,1,1,1.0,1.0,Radek Stepanek,Lukas Lacko
103285,105051,1,1,1,1.0,1.0,Radek Stepanek,Matthew Ebden
103285,105053,3,3,3,1.0,1.0,Radek Stepanek,Santiago Giraldo
103285,105062,2,2,2,1.0,1.0,Radek Stepanek,Mikhail Kukushkin
103285,105077,3,2,2,0.6666666666666666,0.6666666666666666,Radek Stepanek,Albert Ramos
103285,105095,2,2,2,1.0,1.0,Radek Stepanek,Evgeny Korolev
103285,105138,1,1,1,1.0,1.0,Radek Stepanek,Roberto Bautista Agut
103285,105147,3,1,2,0.3333333333333333,0.6666666666666666,Radek Stepanek,Tatsuma Ito
103285,105166,1,1,1,1.0,1.0,Radek Stepanek,Peter Polansky
103285,105208,4,4,4,1.0,1.0,Radek Stepanek,Ernests Gulbis
103285,105216,1,1,1,1.0,1.0,Radek Stepanek,Yuichi Sugita
103285,105217,1,1,1,1.0,1.0,Radek Stepanek,Thiemo De Bakker
103285,105223,6,3,3,0.5,0.5,Radek Stepanek,Juan Martin del Potro
103285,105227,4,3,3,0.75,0.75,Radek Stepanek,Marin Cilic
103285,105238,3,2,2,0.6666666666666666,0.6666666666666666,Radek Stepanek,Alexandr Dolgopolov
103285,105292,1,1,1,1.0,1.0,Radek Stepanek,Alejandro Gonzalez
103285,105332,1,1,1,1.0,1.0,Radek Stepanek,Benoit Paire
103285,105339,1,1,1,1.0,1.0,Radek Stepanek,Yan Bai
103285,105357,1,1,1,1.0,1.0,Radek Stepanek,John Millman
103285,105379,1,1,1,1.0,1.0,Radek Stepanek,Aljaz Bedene
103285,105385,1,1,1,1.0,1.0,Radek Stepanek,Donald Young
103285,105449,1,1,1,1.0,1.0,Radek Stepanek,Steve Johnson
103285,105453,1,1,1,1.0,1.0,Radek Stepanek,Kei Nishikori
103285,105550,1,1,1,1.0,1.0,Radek Stepanek,Guido Pella
103285,105577,3,2,1,0.6666666666666666,0.3333333333333333,Radek Stepanek,Vasek Pospisil
103285,105583,2,2,2,1.0,1.0,Radek Stepanek,Dusan Lajovic
103285,105585,1,1,1,1.0,1.0,Radek Stepanek,Ze Zhang
103285,105591,1,1,1,1.0,1.0,Radek Stepanek,Matt Reid
103285,105649,1,1,1,1.0,1.0,Radek Stepanek,Cedrik Marcel Stebe
103285,105668,1,1,1,1.0,1.0,Radek Stepanek,Jerzy Janowicz
103285,105676,2,2,2,1.0,1.0,Radek Stepanek,David Goffin
103285,105683,3,3,3,1.0,1.0,Radek Stepanek,Milos Raonic
103285,105723,1,1,1,1.0,1.0,Radek Stepanek,Andrey Kuznetsov
103285,105777,1,1,1,1.0,1.0,Radek Stepanek,Grigor Dimitrov
103285,105963,1,1,1,1.0,1.0,Radek Stepanek,Arthur De Greef
103285,106032,1,1,1,1.0,1.0,Radek Stepanek,Facundo Arguello
103285,106058,1,1,1,1.0,1.0,Radek Stepanek,Jack Sock
103285,106071,4,3,1,0.75,0.25,Radek Stepanek,Bernard Tomic
103285,106233,1,1,1,1.0,1.0,Radek Stepanek,Dominic Thiem
103285,106401,3,3,3,1.0,1.0,Radek Stepanek,Nick Kyrgios
103285,110602,1,1,1,1.0,1.0,Radek Stepanek,Dennis Novak
103285,111153,1,1,1,1.0,1.0,Radek Stepanek,Christopher Eubanks
103286,103525,1,1,1,1.0,1.0,Yohny Romero,Ivan Miranda
103286,103746,1,1,1,1.0,1.0,Yohny Romero,Miguel Gallardo Valles
103286,104268,1,1,1,1.0,1.0,Yohny Romero,Alejandro Falla
103286,104433,1,1,1,1.0,1.0,Yohny Romero,Frank Dancevic
103286,104535,1,1,1,1.0,1.0,Yohny Romero,Daniel Garza
103286,104618,1,1,1,1.0,1.0,Yohny Romero,Devin Mullings
103286,104673,1,1,1,1.0,1.0,Yohny Romero,Julio Cesar Campozano
103286,104738,1,1,1,1.0,1.0,Yohny Romero,Caio Zampieri
103286,104763,1,1,1,1.0,1.0,Yohny Romero,Rafael Arevalo
103286,105002,1,1,1,1.0,1.0,Yohny Romero,Timothy Neilly
103286,105053,1,1,1,1.0,1.0,Yohny Romero,Santiago Giraldo
103286,105156,1,1,1,1.0,1.0,Yohny Romero,Federico Zeballos
103286,105656,1,1,1,1.0,1.0,Yohny Romero,Marcelo Arevalo
103287,103990,1,1,1,1.0,1.0,Krystian Pfeiffer,Tommy Robredo
103287,104051,1,1,1,1.0,1.0,Krystian Pfeiffer,Andrej Kracman
103287,104063,1,1,1,1.0,1.0,Krystian Pfeiffer,Mait Kunnap
103287,104386,1,1,1,1.0,1.0,Krystian Pfeiffer,Janko Tipsarevic
103292,103294,3,2,2,0.6666666666666666,0.6666666666666666,Gaston Gaudio,Christophe Rochus
103292,103324,2,2,2,1.0,1.0,Gaston Gaudio,Arnaud Di Pasquale
103292,103333,1,1,1,1.0,1.0,Gaston Gaudio,Ivo Karlovic
103292,103344,4,2,2,0.5,0.5,Gaston Gaudio,Ivan Ljubicic
103292,103356,1,1,1,1.0,1.0,Gaston Gaudio,Michel Kratochvil
103292,103401,1,1,1,1.0,1.0,Gaston Gaudio,Jan Hernych
103292,103420,2,2,2,1.0,1.0,Gaston Gaudio,Michal Tabara
103292,103428,2,1,1,0.5,0.5,Gaston Gaudio,Juan Ignacio Chela
103292,103444,1,1,1,1.0,1.0,Gaston Gaudio,Jean Rene Lisnard
103292,103451,1,1,1,1.0,1.0,Gaston Gaudio,Bjorn Phau
103292,103454,7,3,4,0.42857142857142855,0.5714285714285714,Gaston Gaudio,Nicolas Massu
103292,103470,1,1,1,1.0,1.0,Gaston Gaudio,Robert Kendrick
103292,103484,2,1,1,0.5,0.5,Gaston Gaudio,James Blake
103292,103487,1,1,1,1.0,1.0,Gaston Gaudio,Federico Luzzi
103292,103490,1,1,1,1.0,1.0,Gaston Gaudio,Santiago Ventura
103292,103498,5,2,3,0.4,0.6,Gaston Gaudio,Marat Safin
103292,103503,2,1,1,0.5,0.5,Gaston Gaudio,Robin Vik
103292,103507,13,5,8,0.38461538461538464,0.6153846153846154,Gaston Gaudio,Juan Carlos Ferrero
103292,103535,2,1,1,0.5,0.5,Gaston Gaudio,Olivier Patience
103292,103566,1,1,1,1.0,1.0,Gaston Gaudio,Michael Llodra
103292,103581,2,1,1,0.5,0.5,Gaston Gaudio,Flavio Saretta
103292,103594,1,1,1,1.0,1.0,Gaston Gaudio,Oliver Marach
103292,103598,1,1,1,1.0,1.0,Gaston Gaudio,Xavier Malisse
103292,103602,4,4,4,1.0,1.0,Gaston Gaudio,Fernando Gonzalez
103292,103632,4,3,3,0.75,0.75,Gaston Gaudio,Luis Horna
103292,103656,2,2,2,1.0,1.0,Gaston Gaudio,Albert Montanes
103292,103672,1,1,1,1.0,1.0,Gaston Gaudio,Ricardo Mello
103292,103675,1,1,1,1.0,1.0,Gaston Gaudio,Diego Junqueira
103292,103694,1,1,1,1.0,1.0,Gaston Gaudio,Olivier Rochus
103292,103700,2,2,2,1.0,1.0,Gaston Gaudio,Juan Pablo Guzman
103292,103720,7,4,4,0.5714285714285714,0.5714285714285714,Gaston Gaudio,Lleyton Hewitt
103292,103726,1,1,1,1.0,1.0,Gaston Gaudio,Jean Christophe Faurel
103292,103752,1,1,1,1.0,1.0,Gaston Gaudio,Simon Greul
103292,103775,1,1,1,1.0,1.0,Gaston Gaudio,Felipe Parada
103292,103781,1,1,1,1.0,1.0,Gaston Gaudio,Jurgen Melzer
103292,103786,7,5,2,0.7142857142857143,0.2857142857142857,Gaston Gaudio,Nikolay Davydenko
103292,103789,3,1,2,0.3333333333333333,0.6666666666666666,Gaston Gaudio,Irakli Labadze
103292,103808,1,1,1,1.0,1.0,Gaston Gaudio,Potito Starace
103292,103812,1,1,1,1.0,1.0,Gaston Gaudio,Victor Hanescu
103292,103813,3,3,3,1.0,1.0,Gaston Gaudio,Jarkko Nieminen
103292,103819,5,5,5,1.0,1.0,Gaston Gaudio,Roger Federer
103292,103823,1,1,1,1.0,1.0,Gaston Gaudio,Denis Gremelmayr
103292,103835,2,2,2,1.0,1.0,Gaston Gaudio,Filippo Volandri
103292,103852,4,2,2,0.5,0.5,Gaston Gaudio,Feliciano Lopez
103292,103888,3,1,2,0.3333333333333333,0.6666666666666666,Gaston Gaudio,Mardy Fish
103292,103898,1,1,1,1.0,1.0,Gaston Gaudio,Julien Benneteau
103292,103900,1,1,1,1.0,1.0,Gaston Gaudio,David Nalbandian
103292,103908,2,2,2,1.0,1.0,Gaston Gaudio,Paul Henri Mathieu
103292,103909,5,3,2,0.6,0.4,Gaston Gaudio,Guillermo Coria
103292,103970,7,4,3,0.5714285714285714,0.42857142857142855,Gaston Gaudio,David Ferrer
103292,103971,1,1,1,1.0,1.0,Gaston Gaudio,Karol Beck
103292,103990,8,4,4,0.5,0.5,Gaston Gaudio,Tommy Robredo
103292,104019,3,1,2,0.3333333333333333,0.6666666666666666,Gaston Gaudio,Kristof Vliegen
103292,104022,4,2,2,0.5,0.5,Gaston Gaudio,Mikhail Youzhny
103292,104053,1,1,1,1.0,1.0,Gaston Gaudio,Andy Roddick
103292,104056,1,1,1,1.0,1.0,Gaston Gaudio,Roko Karanusic
103292,104068,3,2,1,0.6666666666666666,0.3333333333333333,Gaston Gaudio,Robby Ginepri
103292,104076,8,3,5,0.375,0.625,Gaston Gaudio,Jose Acasuso
103292,104081,1,1,1,1.0,1.0,Gaston Gaudio,Boris Pashanski
103292,104098,2,2,2,1.0,1.0,Gaston Gaudio,Dmitry Tursunov
103292,104122,1,1,1,1.0,1.0,Gaston Gaudio,Carlos Berlocq
103292,104179,1,1,1,1.0,1.0,Gaston Gaudio,Bruno Echagaray
103292,104180,1,1,1,1.0,1.0,Gaston Gaudio,Gilles Muller
103292,104198,1,1,1,1.0,1.0,Gaston Gaudio,Guillermo Garcia Lopez
103292,104214,1,1,1,1.0,1.0,Gaston Gaudio,Igor Andreev
103292,104252,2,1,1,0.5,0.5,Gaston Gaudio,Florian Mayer
103292,104259,2,1,1,0.5,0.5,Gaston Gaudio,Philipp Kohlschreiber
103292,104269,2,2,2,1.0,1.0,Gaston Gaudio,Fernando Verdasco
103292,104312,2,2,2,1.0,1.0,Gaston Gaudio,Andreas Seppi
103292,104338,2,2,2,1.0,1.0,Gaston Gaudio,Juan Monaco
103292,104371,1,1,1,1.0,1.0,Gaston Gaudio,Ivo Minar
103292,104379,2,1,1,0.5,0.5,Gaston Gaudio,Todd Reid
103292,104417,2,1,1,0.5,0.5,Gaston Gaudio,Robin Soderling
103292,104468,1,1,1,1.0,1.0,Gaston Gaudio,Gilles Simon
103292,104527,1,1,1,1.0,1.0,Gaston Gaudio,Stan Wawrinka
103292,104547,1,1,1,1.0,1.0,Gaston Gaudio,Horacio Zeballos
103292,104548,1,1,1,1.0,1.0,Gaston Gaudio,Brian Baker
103292,104571,1,1,1,1.0,1.0,Gaston Gaudio,Marcos Baghdatis
103292,104593,1,1,1,1.0,1.0,Gaston Gaudio,Daniel Gimeno Traver
103292,104607,2,1,1,0.5,0.5,Gaston Gaudio,Tomas Berdych
103292,104676,1,1,1,1.0,1.0,Gaston Gaudio,Andreas Beck
103292,104745,6,3,3,0.5,0.5,Gaston Gaudio,Rafael Nadal
103292,104755,4,2,2,0.5,0.5,Gaston Gaudio,Richard Gasquet
103292,104792,2,2,2,1.0,1.0,Gaston Gaudio,Gael Monfils
103292,104925,1,1,1,1.0,1.0,Gaston Gaudio,Novak Djokovic
103292,104926,1,1,1,1.0,1.0,Gaston Gaudio,Fabio Fognini
103292,105023,1,1,1,1.0,1.0,Gaston Gaudio,Sam Querrey
103292,105095,1,1,1,1.0,1.0,Gaston Gaudio,Evgeny Korolev
103292,108657,1,1,1,1.0,1.0,Gaston Gaudio,Alexander Skrypko
103294,103319,2,1,1,0.5,0.5,Christophe Rochus,Jeff Morrison
103294,103325,1,1,1,1.0,1.0,Christophe Rochus,Wesley Moodie
103294,103333,2,1,1,0.5,0.5,Christophe Rochus,Ivo Karlovic
103294,103344,3,1,2,0.3333333333333333,0.6666666666666666,Christophe Rochus,Ivan Ljubicic
103294,103369,1,1,1,1.0,1.0,Christophe Rochus,Melle Van Gemerden
103294,103387,4,2,2,0.5,0.5,Christophe Rochus,Paradorn Srichaphan
103294,103397,1,1,1,1.0,1.0,Christophe Rochus,Alexandre Simoni
103294,103413,1,1,1,1.0,1.0,Christophe Rochus,Genius Chidzikwe
103294,103420,1,1,1,1.0,1.0,Christophe Rochus,Michal Tabara
103294,103428,2,2,2,1.0,1.0,Christophe Rochus,Juan Ignacio Chela
103294,103444,2,1,1,0.5,0.5,Christophe Rochus,Jean Rene Lisnard
103294,103451,1,1,1,1.0,1.0,Christophe Rochus,Bjorn Phau
103294,103454,3,3,3,1.0,1.0,Christophe Rochus,Nicolas Massu
103294,103484,3,3,3,1.0,1.0,Christophe Rochus,James Blake
103294,103490,2,1,1,0.5,0.5,Christophe Rochus,Santiago Ventura
103294,103498,2,2,2,1.0,1.0,Christophe Rochus,Marat Safin
103294,103506,1,1,1,1.0,1.0,Christophe Rochus,Martin Vassallo Arguello
103294,103507,4,4,4,1.0,1.0,Christophe Rochus,Juan Carlos Ferrero
103294,103534,2,2,2,1.0,1.0,Christophe Rochus,Nicolas Devilder
103294,103543,1,1,1,1.0,1.0,Christophe Rochus,David Marrero
103294,103566,2,1,1,0.5,0.5,Christophe Rochus,Michael Llodra
103294,103581,2,1,1,0.5,0.5,Christophe Rochus,Flavio Saretta
103294,103602,2,2,2,1.0,1.0,Christophe Rochus,Fernando Gonzalez
103294,103632,2,2,2,1.0,1.0,Christophe Rochus,Luis Horna
103294,103656,2,2,2,1.0,1.0,Christophe Rochus,Albert Montanes
103294,103675,1,1,1,1.0,1.0,Christophe Rochus,Diego Junqueira
103294,103694,2,2,2,1.0,1.0,Christophe Rochus,Olivier Rochus
103294,103709,2,1,1,0.5,0.5,Christophe Rochus,Kristian Pless
103294,103714,2,1,1,0.5,0.5,Christophe Rochus,Andreas Vinciguerra
103294,103720,2,2,2,1.0,1.0,Christophe Rochus,Lleyton Hewitt
103294,103722,1,1,1,1.0,1.0,Christophe Rochus,Florent Serra
103294,103730,1,1,1,1.0,1.0,Christophe Rochus,Jonathan Marray
103294,103752,1,1,1,1.0,1.0,Christophe Rochus,Simon Greul
103294,103758,1,1,1,1.0,1.0,Christophe Rochus,Taylor Dent
103294,103781,1,1,1,1.0,1.0,Christophe Rochus,Jurgen Melzer
103294,103786,6,6,6,1.0,1.0,Christophe Rochus,Nikolay Davydenko
103294,103789,1,1,1,1.0,1.0,Christophe Rochus,Irakli Labadze
103294,103808,1,1,1,1.0,1.0,Christophe Rochus,Potito Starace
103294,103812,2,2,2,1.0,1.0,Christophe Rochus,Victor Hanescu
103294,103813,3,1,2,0.3333333333333333,0.6666666666666666,Christophe Rochus,Jarkko Nieminen
103294,103819,2,2,2,1.0,1.0,Christophe Rochus,Roger Federer
103294,103823,1,1,1,1.0,1.0,Christophe Rochus,Denis Gremelmayr
103294,103835,2,1,1,0.5,0.5,Christophe Rochus,Filippo Volandri
103294,103843,1,1,1,1.0,1.0,Christophe Rochus,Marco Chiudinelli
103294,103857,1,1,1,1.0,1.0,Christophe Rochus,Igor Kunitsyn
103294,103888,2,1,1,0.5,0.5,Christophe Rochus,Mardy Fish
103294,103909,3,3,3,1.0,1.0,Christophe Rochus,Guillermo Coria
103294,103967,1,1,1,1.0,1.0,Christophe Rochus,Michael Lammer
103294,103970,2,1,1,0.5,0.5,Christophe Rochus,David Ferrer
103294,103990,2,2,2,1.0,1.0,Christophe Rochus,Tommy Robredo
103294,104019,4,1,3,0.25,0.75,Christophe Rochus,Kristof Vliegen
103294,104043,1,1,1,1.0,1.0,Christophe Rochus,Marc Lopez
103294,104053,2,2,2,1.0,1.0,Christophe Rochus,Andy Roddick
103294,104056,1,1,1,1.0,1.0,Christophe Rochus,Roko Karanusic
103294,104068,1,1,1,1.0,1.0,Christophe Rochus,Robby Ginepri
103294,104076,5,4,4,0.8,0.8,Christophe Rochus,Jose Acasuso
103294,104098,1,1,1,1.0,1.0,Christophe Rochus,Dmitry Tursunov
103294,104112,1,1,1,1.0,1.0,Christophe Rochus,Benjamin Balleret
103294,104160,1,1,1,1.0,1.0,Christophe Rochus,Lukas Dlouhy
103294,104171,1,1,1,1.0,1.0,Christophe Rochus,Richard Bloomfield
103294,104180,2,1,1,0.5,0.5,Christophe Rochus,Gilles Muller
103294,104198,3,1,2,0.3333333333333333,0.6666666666666666,Christophe Rochus,Guillermo Garcia Lopez
103294,104214,1,1,1,1.0,1.0,Christophe Rochus,Igor Andreev
103294,104230,1,1,1,1.0,1.0,Christophe Rochus,Daniel Koellerer
103294,104252,1,1,1,1.0,1.0,Christophe Rochus,Florian Mayer
103294,104327,2,2,2,1.0,1.0,Christophe Rochus,Steve Darcis
103294,104332,3,1,2,0.3333333333333333,0.6666666666666666,Christophe Rochus,Philipp Petzschner
103294,104339,1,1,1,1.0,1.0,Christophe Rochus,Mario Ancic
103294,104386,2,2,2,1.0,1.0,Christophe Rochus,Janko Tipsarevic
103294,104417,2,2,2,1.0,1.0,Christophe Rochus,Robin Soderling
103294,104468,2,1,1,0.5,0.5,Christophe Rochus,Gilles Simon
103294,104527,1,1,1,1.0,1.0,Christophe Rochus,Stan Wawrinka
103294,104534,1,1,1,1.0,1.0,Christophe Rochus,Dudi Sela
103294,104542,1,1,1,1.0,1.0,Christophe Rochus,Jo-Wilfried Tsonga
103294,104545,2,2,2,1.0,1.0,Christophe Rochus,John Isner
103294,104559,1,1,1,1.0,1.0,Christophe Rochus,Teymuraz Gabashvili
103294,104589,1,1,1,1.0,1.0,Christophe Rochus,Chris Guccione
103294,104597,1,1,1,1.0,1.0,Christophe Rochus,Nicolas Almagro
103294,104607,1,1,1,1.0,1.0,Christophe Rochus,Tomas Berdych
103294,104620,1,1,1,1.0,1.0,Christophe Rochus,Simone Bolelli
103294,104655,1,1,1,1.0,1.0,Christophe Rochus,Pablo Cuevas
103294,104660,2,2,2,1.0,1.0,Christophe Rochus,Sergiy Stakhovsky
103294,104676,1,1,1,1.0,1.0,Christophe Rochus,Andreas Beck
103294,104724,1,1,1,1.0,1.0,Christophe Rochus,Eduardo Schwank
103294,104745,2,2,2,1.0,1.0,Christophe Rochus,Rafael Nadal
103294,104755,5,4,1,0.8,0.2,Christophe Rochus,Richard Gasquet
103294,104792,1,1,1,1.0,1.0,Christophe Rochus,Gael Monfils
103294,104918,1,1,1,1.0,1.0,Christophe Rochus,Andy Murray
103294,104926,1,1,1,1.0,1.0,Christophe Rochus,Fabio Fognini
103294,104947,1,1,1,1.0,1.0,Christophe Rochus,Marsel Ilhan
103294,105011,1,1,1,1.0,1.0,Christophe Rochus,Illya Marchenko
103294,105023,2,1,1,0.5,0.5,Christophe Rochus,Sam Querrey
103294,105095,1,1,1,1.0,1.0,Christophe Rochus,Evgeny Korolev
103294,105227,1,1,1,1.0,1.0,Christophe Rochus,Marin Cilic
103294,105238,1,1,1,1.0,1.0,Christophe Rochus,Alexandr Dolgopolov
103294,105385,2,1,1,0.5,0.5,Christophe Rochus,Donald Young
103294,210013,1,1,1,1.0,1.0,Christophe Rochus,Martin Damm Sr
103296,103344,1,1,1,1.0,1.0,Ivaylo Traykov,Ivan Ljubicic
103296,103472,1,1,1,1.0,1.0,Ivaylo Traykov,Karim Maamoun
103296,103824,1,1,1,1.0,1.0,Ivaylo Traykov,Orest Tereshchuk
103296,103835,1,1,1,1.0,1.0,Ivaylo Traykov,Filippo Volandri
103296,104247,1,1,1,1.0,1.0,Ivaylo Traykov,Sebo Kiss
103296,104323,1,1,1,1.0,1.0,Ivaylo Traykov,Photos Kallias
103296,104569,1,1,1,1.0,1.0,Ivaylo Traykov,Lado Chikhladze
103296,105208,1,1,1,1.0,1.0,Ivaylo Traykov,Ernests Gulbis
103296,108681,1,1,1,1.0,1.0,Ivaylo Traykov,Andrey Stepanov
