player_id,name,matches_played,win_rate,hard_win_rate,clay_win_rate,grass_win_rate,grand_slam_win_rate,masters_win_rate,first_serve_pct,first_serve_won_pct,second_serve_won_pct,ace_rate,double_fault_rate,break_points_per_game,break_point_save_pct
208013,Dane Sweeny,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.5908045977011495,0.642023346303502,0.4943820224719101,0.08823529411764706,0.35294117647058826,0.6176470588235294,0.5238095238095238
208014,Rinky Hijikata,64,0.4375,0.45454545454545453,0.16666666666666666,0.5,0.4166666666666667,0.3333333333333333,0.5978303747534517,0.6878917848894754,0.4977930358018637,0.308974358974359,0.25,0.6884615384615385,0.6014897579143389
208021,Kyrian Jacquet,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6741573033707865,0.5333333333333333,0.4827586206896552,0.07142857142857142,0.14285714285714285,1.1428571428571428,0.625
208028,Francisco Llanes,2,0.5,0.0,0.5,0.0,0.0,0.0,0.6518518518518519,0.5454545454545454,0.48936170212765956,0.05555555555555555,0.16666666666666666,0.8333333333333334,0.4666666666666667
208029,Holger Rune,228,0.6271929824561403,0.6323529411764706,0.6266666666666667,0.5882352941176471,0.6486486486486487,0.6417910447761194,0.6260711650871119,0.7254350978970269,0.5516770374867203,0.43512264486313545,0.25773195876288657,0.47280483469605405,0.6360902255639098
208043,Ismael Changawa Ruwa Mzai,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
208055,Ajeet Rai,7,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.5506445672191529,0.68561872909699,0.44672131147540983,0.525,0.3375,0.6875,0.509090909090909
208057,Diego Fernandez Flores,1,1.0,0.0,1.0,0.0,0.0,0.0,0.6229508196721312,0.8421052631578947,0.6086956521739131,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.5
208071,Oleksii Krutykh,7,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.5766423357664233,0.6911392405063291,0.4862068965517241,0.3673469387755102,0.22448979591836735,0.6428571428571429,0.6031746031746031
208103,Jiri Lehecka,144,0.5416666666666666,0.5533980582524272,0.5161290322580645,0.5,0.5238095238095238,0.5,0.6369020909988333,0.7201634493447936,0.5148294611962432,0.49914334665905197,0.19588806396344946,0.526556253569389,0.6388286334056399
